day,device_fk_id,n_trip_on,start_lat,start_lon
25-02-2020,5405,3952,27.35998154,81.83145142
01-03-2020,2792,820,26.30541992,76.72135925
08-03-2020,4170,9975,28.09884834,77.73839569
03-03-2020,1043,4202,18.45105743,79.13382721
09-03-2020,2400,2932,24.21298409,83.20755005
14-03-2020,2782,8794,29.9244709,78.09619904
24-03-2020,4077,10000,26.35655594,79.8097229
20-03-2020,1947,1741,18.43215179,74.13840485
23-02-2020,3712,597,27.73019981,77.55373383
21-03-2020,2513,671,26.1872921,76.1917038
20-02-2020,3705,4794,26.37882042,80.30654907
27-03-2020,4412,3956,25.13252449,81.40761566
13-03-2020,5133,1355,19.95672798,75.63510895
07-03-2020,3774,1557,27.91761017,77.27594757
25-03-2020,3404,348,28.15142822,78.38697815
20-03-2020,3896,2952,25.91169357,83.53533173
27-03-2020,1551,5321,17.00424576,75.07445526
13-03-2020,2392,130,26.69771767,83.70730591
28-03-2020,3416,1008,30.17111778,78.10836029
28-03-2020,3377,2372,29.98151016,78.00923157
28-03-2020,3805,2353,29.2023201,77.32859039
27-02-2020,5141,7112,25.7863121,80.9262619
20-02-2020,3666,1289,26.86988068,81.69091034
29-02-2020,4564,15910,20.54192924,78.73139954
04-03-2020,3774,1723,27.91778946,77.27598572
21-03-2020,3997,8965,27.86554718,78.24967957
23-03-2020,3416,5517,30.1713295,78.10819244
02-03-2020,5442,3809,23.54541779,76.86884308
21-02-2020,3521,4833,18.73772621,73.91460419
24-03-2020,5202,9889,25.58752823,83.58170319
18-03-2020,4170,4982,28.09871101,77.73826599
09-03-2020,4405,12249,28.69253349,78.66025543
11-03-2020,3961,22549,29.39335442,78.19675446
21-03-2020,2376,9390,27.10665703,81.60696411
17-02-2020,1018,1265,18.43807983,74.11336517
08-03-2020,4815,5075,29.19034386,78.95368958
24-02-2020,3929,6276,26.41810226,79.79005432
24-03-2020,5411,15868,28.08462334,80.46984863
26-03-2020,5318,598,26.67879677,83.01977539
20-03-2020,5461,2898,25.50352287,81.54679871
04-03-2020,4106,4675,26.13462257,82.95089722
27-02-2020,2348,4862,25.98054695,79.50417328
20-02-2020,1914,1828,18.44691277,74.11268616
20-03-2020,1001,1249,30.2548008,75.24025726
15-03-2020,3765,17045,27.79825783,77.44850159
21-02-2020,5335,4485,24.20006561,83.65306091
28-03-2020,5013,10426,23.59773445,74.8471756
28-03-2020,3523,1825,27.18156242,78.94979858
15-03-2020,1026,8595,18.12075424,73.95675659
21-02-2020,3716,2430,26.42265701,80.31889343
21-02-2020,2513,5894,26.18748283,76.19179535
28-03-2020,3496,6909,28.72794151,77.92678833
18-02-2020,2181,6082,28.14235878,81.18872833
06-03-2020,3636,218,26.6036911,81.42292786
21-03-2020,2351,933,26.82345009,83.70677185
18-02-2020,3960,13799,27.85556221,78.09348297
20-02-2020,3466,12925,28.83864403,77.53701019
09-03-2020,2917,192,29.86765099,77.95353699
20-02-2020,4418,4067,26.91880226,83.98763275
20-02-2020,5116,12298,25.83432198,81.72097778
24-03-2020,1919,2932,18.39113426,74.10871124
12-03-2020,5135,4773,26.9480629,84.07669067
20-02-2020,4802,2510,23.94908524,75.60048676
07-03-2020,1028,7535,12.52535439,76.02996063
29-02-2020,4267,579,18.20271111,76.03623199
18-02-2020,3621,11918,28.72212791,77.42910004
10-03-2020,5297,23881,16.91309547,74.22966003
15-03-2020,1006,244,30.05952644,73.98381042
09-03-2020,2963,5269,29.44470215,77.76889038
30-03-2020,2242,1627,25.78076553,82.69498444
22-02-2020,3816,1136,27.18203163,81.82303619
21-02-2020,3379,1483,30.4460659,77.79207611
25-02-2020,4092,410,29.28068352,78.33939362
15-02-2020,5202,762,25.58721542,83.58090973
22-02-2020,3277,5374,26.2498951,83.08161163
06-03-2020,4979,671,28.15441895,80.35689545
15-03-2020,2240,4714,27.51158905,81.68675995
15-03-2020,3585,8917,26.42298126,80.3189621
10-03-2020,5487,435,27.63892746,80.49879456
07-03-2020,5264,482,19.74705315,75.06355286
15-03-2020,3583,8111,26.37962151,80.3030014
27-02-2020,4838,11590,16.93154907,74.28952026
06-03-2020,3471,7853,29.53494072,78.38930511
06-03-2020,2782,6417,29.92430496,78.09642029
19-03-2020,3594,1516,26.56997871,79.73725128
29-02-2020,3700,21622,28.63046455,80.33424377
20-02-2020,2364,384,27.43319893,79.79257202
03-03-2020,2229,13716,25.34556007,82.29357147
11-03-2020,4545,4443,16.81654739,74.47122955
20-02-2020,5407,6774,25.1814537,81.16544342
25-02-2020,2364,286,27.43330574,79.79238129
15-03-2020,4608,24655,19.6752758,75.21605682
25-02-2020,4656,15686,16.93314171,74.26767731
27-02-2020,3466,19556,28.83861542,77.5369339
25-02-2020,3813,14014,26.37207794,80.99608612
25-02-2020,2251,11347,27.32515144,78.01885223
06-03-2020,4774,16302,16.92448997,74.58634186
15-03-2020,3541,1450,26.42259979,80.31889343
15-03-2020,4428,11913,29.87368965,77.74633789
25-02-2020,2905,11546,17.12261772,74.36495972
18-02-2020,2182,12142,26.9343338,81.99947357
02-03-2020,3620,10448,26.64172745,81.40664673
15-03-2020,2315,11295,29.13210869,77.73422241
25-02-2020,2340,4919,29.16895294,78.0369339
08-03-2020,4786,4567,29.1059494,78.58486938
04-03-2020,4999,10340,18.45266914,74.11185455
23-03-2020,3566,2213,28.82495499,78.32351685
06-03-2020,3155,1063,18.21939278,74.4709549
15-03-2020,3588,6372,27.78152657,77.70384216
28-03-2020,2211,3578,28.09869385,77.73825836
15-03-2020,5379,1516,19.23602486,82.02415466
06-03-2020,5458,3976,23.39748192,76.70612335
27-02-2020,2408,6209,28.33250237,79.49732208
27-02-2020,2392,5159,26.69630051,83.70783234
25-02-2020,3422,9852,28.74047852,77.75984955
25-02-2020,2371,6621,27.51147079,81.68648529
15-03-2020,1127,11005,16.95487213,74.44782257
15-03-2020,2374,8918,30.27182198,77.64330292
15-03-2020,3975,11691,28.22348595,78.43193817
22-02-2020,5313,2256,17.68911934,75.84503937
27-02-2020,3484,4288,29.52710342,78.38861847
17-02-2020,2225,4364,26.71980858,83.40872192
25-02-2020,4407,10262,26.00849152,80.09990692
28-02-2020,5391,5967,27.97369003,80.31507874
05-03-2020,4466,3788,27.5405674,81.20687866
27-02-2020,3705,5290,26.37963104,80.30290985
15-03-2020,2337,26972,25.42716789,81.76361847
19-02-2020,2267,5205,27.2838707,79.96243286
15-03-2020,5141,16096,25.7340374,80.87111664
15-03-2020,4048,22497,27.82663536,78.21019745
15-03-2020,5037,25849,23.49201584,74.96499634
02-03-2020,2553,4693,27.1610508,78.92723846
20-02-2020,3810,7622,27.81245613,77.56572723
29-02-2020,1127,25994,16.95449257,74.44343567
15-03-2020,2402,36658,28.55153465,79.21729279
06-03-2020,5514,14146,19.77020645,75.01768494
15-03-2020,5043,16665,26.37977791,80.3032608
15-03-2020,2513,2154,26.18745613,76.19199371
25-02-2020,2159,12445,27.51723671,78.71900177
15-03-2020,3705,20409,26.37984276,80.30319977
15-03-2020,5405,5911,27.40262794,81.8067627
27-03-2020,2252,3279,18.50091743,74.63061523
15-03-2020,5312,8156,28.20670509,80.30757141
18-02-2020,3813,12273,26.37207794,80.99606323
15-03-2020,3342,4246,26.5963707,82.28206635
15-03-2020,4824,42460,28.02583885,73.38253784
19-03-2020,3508,6762,30.17129326,78.10824585
15-03-2020,5128,3895,29.03557587,77.54281616
25-02-2020,1009,18043,16.81669426,74.49733734
11-03-2020,3747,1464,28.86243439,77.48493958
24-03-2020,1929,2614,18.45266914,74.11105347
27-03-2020,3563,509,27.80906105,80.44438934
15-03-2020,3775,22936,27.08838654,79.3028717
21-02-2020,4170,7361,28.09875488,77.73839569
29-02-2020,4087,1553,26.07108498,82.86589813
05-03-2020,5065,7594,19.2885685,74.12841034
06-03-2020,5153,9446,25.3626709,81.5887146
19-03-2020,5400,8682,28.08730888,80.12289429
21-03-2020,2903,13659,28.79851151,77.53842163
25-02-2020,3684,5188,27.76840019,78.85222626
28-02-2020,2202,7652,28.72171211,77.42922211
22-01-2020,1113,1209,,
28-02-2020,4146,17209,19.28707123,75.28282928
21-03-2020,4280,20985,21.08730888,79.30541992
19-03-2020,5247,3573,16.61615372,74.68318176
28-03-2020,2360,1160,25.40153885,81.99282074
25-02-2020,1028,4903,12.52537632,76.02987671
20-02-2020,1026,19445,18.12055206,73.95671844
10-03-2020,2385,6427,27.25495529,80.01049805
26-02-2020,72,3698,18.43460083,74.10951996
18-02-2020,4830,9608,28.20731926,81.11665344
03-03-2020,2376,809,27.10662842,81.60688782
29-02-2020,3631,10534,29.11808586,77.99551392
21-03-2020,2047,18042,24.99143028,81.17205048
21-03-2020,3593,1868,25.20179367,82.07278442
25-02-2020,1018,3556,18.43807983,74.11334991
15-03-2020,4151,4180,27.18869591,82.60285187
29-02-2020,2301,6441,26.45454979,83.6830368
20-03-2020,3362,9662,29.60042381,78.35301971
28-03-2020,3586,5157,28.95305252,79.92067719
29-02-2020,3845,4001,27.07347488,81.28383636
21-03-2020,5220,8504,25.7322998,84.81567383
25-03-2020,3277,2325,26.24986649,83.08162689
25-02-2020,3789,7219,29.35614014,77.70926666
25-02-2020,3700,13509,28.5542202,80.38944244
29-02-2020,3774,3216,27.91769981,77.27562714
29-02-2020,3503,7617,27.18089104,81.41271973
06-03-2020,1073,3457,13.30970097,76.94766235
25-02-2020,5409,3184,25.35638046,81.28230286
08-03-2020,3163,8561,28.71598625,77.42884827
10-03-2020,5471,5585,18.45654869,74.42289734
20-03-2020,3356,4880,25.79681396,81.03594208
28-03-2020,5104,1486,25.22257042,83.34469604
25-03-2020,2235,1849,26.18917656,83.20854187
28-02-2020,2948,6932,26.07565117,83.00761414
29-02-2020,3163,5247,28.71621895,77.42894745
17-03-2020,3735,1170,27.2473259,79.19846344
18-02-2020,3738,17974,27.53620529,77.4125824
08-03-2020,2430,8173,27.80842781,78.52912903
10-03-2020,3062,7910,29.12589836,77.69595337
29-03-2020,3775,3738,27.08997345,79.30589294
10-03-2020,3496,215,28.72788429,77.92682648
13-03-2020,2267,5573,27.28378105,79.9625473
27-02-2020,4267,305,18.20307732,76.03632355
25-02-2020,2267,7709,27.28392792,79.96233368
25-02-2020,2326,5254,28.33247566,79.49700165
19-03-2020,5464,145,23.39737892,76.70619965
27-03-2020,4097,6571,19.26977921,75.28630066
05-03-2020,1009,11915,16.81668091,74.49730682
16-03-2020,5464,470,23.39726067,76.70590973
25-02-2020,3765,2434,27.79847908,77.44755554
28-02-2020,2441,13796,28.11605263,80.19042206
23-02-2020,3968,1630,26.18969727,82.72067261
18-03-2020,5317,4289,26.34379387,82.87109375
24-03-2020,2181,487,28.12954521,81.18354797
19-03-2020,3471,12637,29.528162,78.38467407
12-03-2020,5318,2574,26.67870331,83.01985931
29-02-2020,1072,2080,30.14731026,76.20555878
07-03-2020,4606,459,19.7508049,75.51309967
19-03-2020,5455,9796,28.41945076,80.56852722
27-02-2020,1939,4492,18.53105354,74.03215027
27-03-2020,5516,286,25.51820564,83.62911987
25-02-2020,4097,6787,19.27076149,75.28498077
27-02-2020,1626,9465,17.12203979,74.56180573
02-03-2020,4173,1665,28.62207031,78.36601257
10-03-2020,1026,14052,18.11197472,73.94835663
29-03-2020,2385,4261,27.25497246,80.01064301
10-03-2020,3588,1101,27.77409172,77.72042847
20-02-2020,3119,1867,26.97942352,80.26576996
10-03-2020,1221,5941,30.844841,76.66996002
10-03-2020,5442,22203,23.54421043,76.86758423
10-03-2020,2314,19894,29.28909874,78.516716
10-03-2020,4280,11146,21.18485069,80.75373077
10-03-2020,4824,12247,28.02592278,73.38350677
10-03-2020,5093,24693,16.7085743,74.68602753
02-03-2020,5264,2233,19.76265335,75.07561493
24-02-2020,3807,5803,27.44285965,82.84070587
10-03-2020,5364,40818,28.34786034,80.69242859
20-02-2020,2362,12995,26.84876251,83.71928406
10-03-2020,1127,18347,16.96200752,74.44379425
02-03-2020,5312,1176,28.20690155,80.30760193
14-02-2020,3569,1539,24.95710945,81.9509964
17-03-2020,2963,8879,29.44460106,77.76886749
19-03-2020,5297,12691,16.91267204,74.22954559
25-02-2020,5339,3996,25.93224716,79.16194153
25-02-2020,5006,126,23.43432999,76.58545685
27-02-2020,2316,763,25.21920586,83.37607574
10-03-2020,1131,8502,12.12500858,77.02848053
25-03-2020,2111,1752,26.41161346,81.89192963
29-02-2020,2015,5163,29.11429405,77.70419312
07-03-2020,3390,12673,29.98208427,77.95096588
24-03-2020,4163,6241,16.9070797,74.24651337
27-03-2020,1914,2457,18.44681549,74.11279297
19-02-2020,5394,14386,25.41181564,81.88798523
03-03-2020,3583,8109,26.37963104,80.30294037
27-02-2020,3806,15734,29.12511444,77.22556305
29-03-2020,5378,8065,25.9911747,79.18811798
20-03-2020,3701,18080,27.05917549,81.56494141
28-02-2020,4849,4310,16.9186306,74.25589752
28-02-2020,4976,15651,19.31861496,74.99710083
26-02-2020,4172,10987,28.62447548,78.77770233
10-03-2020,103,231,18.45279121,74.11201477
27-02-2020,4524,17428,17.07895851,74.62358093
29-02-2020,4585,5248,21.74760818,82.54951477
11-03-2020,3366,2577,28.88443947,77.6207428
03-03-2020,5509,7709,0,0
25-02-2020,3483,4593,29.52649307,78.38877106
04-03-2020,3676,2010,26.14550018,80.17043304
20-03-2020,3498,777,29.94959259,77.95589447
17-03-2020,4976,642,19.3164978,74.99394226
24-03-2020,2774,9199,0,0
21-03-2020,5414,15751,27.99711418,80.41687012
28-02-2020,5537,2067,27.93561172,77.75405884
27-02-2020,3149,7522,17.02623558,74.09762573
26-02-2020,4496,11518,25.51925468,83.60935974
04-03-2020,4466,10724,27.54057121,81.20682526
30-03-2020,2300,3742,26.20543289,81.88040924
18-03-2020,5359,8832,28.69738007,77.41789246
28-02-2020,3448,3242,26.31070137,81.8663559
27-02-2020,2265,6762,27.29875565,79.95913696
03-03-2020,5398,4310,24.97497177,81.95140839
17-02-2020,1923,1135,18.43805695,74.1134491
28-03-2020,3506,10833,27.32788849,81.31642151
19-02-2020,3727,6747,26.47684288,82.90898132
28-02-2020,1623,9664,12.24182701,76.54167938
23-02-2020,4144,7601,27.9900074,77.99512482
09-03-2020,5394,2067,25.02861404,81.82910919
28-03-2020,1053,2841,30.29605293,75.29259491
20-03-2020,3119,153,26.97909737,80.26550293
03-03-2020,1923,10044,18.43785477,74.11336517
12-03-2020,3268,3389,27.81220627,77.56430817
09-03-2020,3861,604,27.71866798,77.31711578
15-03-2020,1009,13656,16.81652451,74.49745178
09-03-2020,1131,10560,12.12488365,77.02854919
29-03-2020,3701,13018,27.05856514,81.56009674
19-02-2020,4398,3455,20.87773895,75.70212555
29-02-2020,1002,11301,16.89115524,74.41385651
11-02-2020,1010,11554,12.33105087,76.30262756
03-03-2020,1010,3912,12.31420898,76.29820251
17-02-2020,3566,8593,28.92720222,78.87198639
20-03-2020,4156,7083,26.85187912,80.43293762
02-03-2020,3778,4564,27.77546883,77.39186859
11-03-2020,3522,596,26.45839882,83.34568787
19-02-2020,5233,11816,28.84036827,79.90645599
02-03-2020,4097,3441,19.26976204,75.28643036
20-03-2020,5487,6160,27.63684464,80.51522064
28-02-2020,3832,2328,26.30955887,80.97007751
24-02-2020,3861,416,27.71891594,77.31628418
28-03-2020,4540,11215,20.73760796,75.8052063
20-03-2020,2305,1089,28.33347893,79.37952423
05-03-2020,3332,11337,28.6172657,77.47851563
29-02-2020,1931,12019,18.37418365,74.19433594
27-02-2020,5351,392,24.28881073,83.61647034
27-02-2020,5380,16112,24.59677696,72.93208313
20-02-2020,2399,1598,25.99384308,79.18798065
14-03-2020,5455,3616,28.34441376,80.55766296
28-03-2020,5395,1267,26.13550186,80.20215607
19-02-2020,2352,7224,27.59112167,78.64990234
18-02-2020,5271,353,19.3099575,75.29870605
23-02-2020,3805,2157,29.20275497,77.32923126
03-03-2020,3379,3367,30.44610214,77.79164886
28-03-2020,3511,6025,26.91665459,82.04549408
27-02-2020,3433,12758,29.52635002,78.38798523
27-02-2020,5151,9357,29.5269165,78.38877869
17-02-2020,3379,2379,30.44633865,77.79140472
05-03-2020,3538,4079,28.95620918,77.75344086
16-03-2020,3649,1722,28.84152031,78.25136566
25-03-2020,3668,21384,29.75931358,77.65953064
21-03-2020,5584,8792,28.93695831,77.73625183
17-02-2020,4979,795,28.15441132,80.35678864
19-02-2020,3620,10260,26.64180946,81.4065094
26-02-2020,5412,1556,26.37578964,80.3079834
28-03-2020,5000,25147,24.77140617,72.69784546
26-02-2020,3821,1769,28.99810028,77.25041199
26-02-2020,5398,7781,24.97477531,81.95167542
21-03-2020,3716,21571,26.42290497,80.31902313
11-03-2020,3380,104,29.64485359,78.00891113
07-03-2020,3975,491,28.35928154,78.56528473
07-03-2020,3357,1320,29.06872559,77.47852325
28-03-2020,4561,19462,21.40535927,81.14248657
19-02-2020,3970,11955,27.85470772,78.09384155
16-03-2020,2251,10296,27.35052109,78.1389389
15-03-2020,3810,12288,27.81244659,77.56570435
24-03-2020,2553,9073,27.16113663,78.92714691
11-03-2020,5339,5333,25.93219757,79.16200256
06-03-2020,5236,1604,25.71439934,81.52061462
06-03-2020,5407,9916,25.18154335,81.16556549
15-03-2020,2565,20441,20.35619164,73.86865997
20-03-2020,3124,8024,18.14910126,74.46872711
02-03-2020,3975,6941,28.35963058,78.56494904
07-03-2020,3784,5473,27.95546913,77.39560699
25-03-2020,5121,698,28.3083992,80.18553162
15-03-2020,5584,7047,28.93705177,77.73648071
28-03-2020,4545,1604,16.89888954,74.10900879
04-03-2020,3322,1826,26.27430344,80.59940338
20-03-2020,3306,1910,28.63513947,80.15589142
18-03-2020,3317,124,28.37063789,80.04130554
28-03-2020,1028,2904,12.52544785,76.02983856
19-02-2020,3585,16786,26.42261124,80.31876373
19-02-2020,5164,11125,25.46736717,82.78922272
19-03-2020,3776,13338,29.14434814,77.35306549
15-03-2020,5147,2459,25.54211807,81.53533173
27-03-2020,4663,6186,19.29102325,75.28783417
03-03-2020,3362,1864,29.47200966,77.7540741
01-03-2020,3362,8882,29.07933426,77.80702209
29-02-2020,5407,8511,25.18109894,81.16536713
20-02-2020,2400,7732,24.20659256,83.20104218
28-03-2020,4997,7554,17.64108467,74.11759949
07-03-2020,3498,13770,29.97184563,77.91034698
16-03-2020,3134,5456,18.3961792,74.71178436
19-02-2020,1623,8460,12.24191666,76.54158783
29-02-2020,3828,11492,27.26472664,79.24131012
03-03-2020,2267,4392,27.28400803,79.96240997
02-03-2020,3284,6265,26.13561249,80.89697266
03-03-2020,2316,1033,25.21947098,83.37625122
28-02-2020,4198,23240,26.59731102,79.78687286
25-03-2020,3810,6160,27.81329346,77.56475067
17-03-2020,3503,27237,27.18227959,81.39710999
10-03-2020,3968,1103,26.18454933,82.72226715
20-02-2020,3483,2026,29.52677727,78.38860321
23-03-2020,3569,18719,24.95733261,81.95106506
19-02-2020,4170,13157,28.09109688,77.75119781
22-03-2020,5043,2278,26.37977791,80.30316925
04-03-2020,5488,158,28.78907013,77.39292145
11-03-2020,2228,13918,29.66134453,77.56284332
15-03-2020,3832,4105,26.30953407,80.96993256
27-03-2020,5013,7979,23.61387444,74.82779694
21-03-2020,2269,2817,26.17872238,82.30839539
03-03-2020,4756,2455,19.42518425,75.52391815
24-03-2020,3666,12607,26.84915352,81.69098663
18-02-2020,2199,8418,29.97058868,77.6611557
19-02-2020,2408,10754,28.33233643,79.49642181
03-03-2020,2352,7240,27.59112549,78.65010834
18-02-2020,5236,260,25.71448517,81.52060699
18-03-2020,3629,14106,26.80125237,82.14757538
04-03-2020,5515,1176,17.78608322,75.04345703
15-03-2020,4441,1442,22.35048866,82.67838287
19-03-2020,4992,12275,25.09430695,76.00592804
24-03-2020,2362,11613,26.84898758,83.71829224
22-02-2020,5394,16060,25.4117794,81.88802338
01-03-2020,3612,675,27.71773338,77.31596375
24-03-2020,5013,25852,23.60198212,74.83348083
13-03-2020,2242,379,25.78087616,82.69503784
03-03-2020,3268,4231,27.81210899,77.5641861
03-03-2020,2431,13613,26.19334221,76.2248764
01-03-2020,2202,13586,28.72200584,77.42920685
03-03-2020,4947,2536,17.6411953,74.11759186
29-03-2020,3433,15700,29.52630615,78.38822174
03-03-2020,5153,2571,25.33911133,81.5778656
03-03-2020,4177,6274,19.2688694,75.28382111
10-03-2020,4786,595,29.11889648,78.61043549
25-03-2020,3735,205,27.2472496,79.19832611
26-02-2020,4116,6606,16.91415405,74.23178101
03-03-2020,3816,103,27.18187714,81.82292175
27-02-2020,1026,2438,18.12050819,73.95616913
10-03-2020,4558,18513,19.28053665,75.28756714
07-03-2020,5112,1716,28.83805656,77.73788452
20-03-2020,5394,5543,25.31149864,82.1860199
03-03-2020,1026,7950,18.11989212,73.95207977
29-02-2020,3588,16448,27.77421379,77.72033691
03-03-2020,3745,351,28.72206688,77.46927643
03-03-2020,5484,4842,25.73696709,84.2793808
17-02-2020,2903,4687,28.79814529,77.53813171
03-03-2020,2251,1767,27.32521248,78.01907349
23-02-2020,5238,3391,16.71714401,74.17526245
20-03-2020,5400,1902,28.08740234,80.12278748
11-03-2020,2371,170,27.51143837,81.68678284
13-03-2020,4798,3229,18.22138214,77.05887604
16-03-2020,2430,21442,27.80894279,78.53961945
07-03-2020,3433,8754,29.52634239,78.3881073
20-03-2020,2228,6157,29.66153908,77.56285858
24-03-2020,5496,22237,23.54626465,76.60839081
11-03-2020,4466,13509,27.54065323,81.20681
03-03-2020,4146,12384,19.28665733,75.28317261
03-03-2020,2022,4006,26.87705421,82.35900116
03-03-2020,3359,2394,26.70780373,82.12726593
03-03-2020,4938,12569,27.74851418,78.50224304
03-03-2020,2075,14705,26.17932129,83.01374054
05-03-2020,5522,2165,24.21285439,83.20777893
07-03-2020,1551,8604,17.00411034,75.07509613
25-03-2020,1718,121,19.65612221,75.07707214
28-03-2020,1169,9020,17.95748901,74.16342163
28-03-2020,4055,3276,25.40327644,82.95597076
23-03-2020,5397,1765,26.89903641,82.41996765
11-03-2020,2565,22339,20.35666656,73.86851501
19-03-2020,1923,4002,18.43805313,74.11322784
09-03-2020,2197,3914,18.46759605,74.13489532
16-03-2020,2337,28089,25.42731476,81.76360321
03-03-2020,2335,11990,27.87943077,80.3729248
20-03-2020,4976,5612,19.31661606,74.99402618
19-02-2020,2340,16495,29.11563301,78.04729462
19-03-2020,3701,12647,27.09078026,81.58531952
19-02-2020,1001,19092,30.25473213,75.24023438
18-02-2020,4837,3900,26.92802811,80.7927475
05-03-2020,3398,1046,30.17125702,78.10836029
03-03-2020,3629,8121,26.80123329,82.15164185
24-02-2020,3163,7129,28.71625519,77.42878723
24-02-2020,4927,135,31.4739418,76.25447083
03-03-2020,2271,12385,26.45166779,84.44018555
29-02-2020,2335,8139,27.88047218,80.36387634
03-03-2020,2348,4583,25.52010918,79.57257843
09-03-2020,2326,6510,28.33220673,79.49693298
03-03-2020,4585,8411,21.74670792,82.54837036
16-03-2020,5396,4764,26.3666172,81.33291626
19-02-2020,2246,17052,29.90861893,77.49497986
17-03-2020,5104,3117,25.23696709,83.34785461
09-03-2020,3439,9274,29.52676964,78.38856506
03-03-2020,3765,3886,27.79841805,77.44753265
03-03-2020,3774,374,27.91778564,77.27571106
04-03-2020,1546,603,16.52155495,73.99253845
04-03-2020,3119,1441,26.97908211,80.2657547
24-03-2020,1072,152,30.11749649,76.12551117
22-03-2020,2903,381,28.79833221,77.53817749
06-03-2020,3506,8216,27.24813652,81.54656219
19-02-2020,4405,9603,28.6935463,78.66012573
01-03-2020,2400,6222,24.2069416,83.20315552
07-03-2020,5078,1295,28.3137207,80.18894958
29-02-2020,4116,10140,16.91402626,74.23088074
03-03-2020,3503,17337,27.14842987,81.44785309
19-02-2020,3705,10627,26.37958145,80.30324554
16-03-2020,4430,14431,29.29426193,78.0473175
25-03-2020,2271,5659,26.85607147,83.79799652
03-03-2020,5428,14861,28.83820343,77.7381134
19-03-2020,4125,4987,28.69346428,78.53784943
03-03-2020,1939,8688,18.53071022,74.03219604
19-03-2020,3939,10488,29.12371063,78.12665558
03-03-2020,5202,7160,25.58785439,83.58164215
19-02-2020,3621,11061,28.72198868,77.42932892
26-02-2020,5193,16352,27.41566086,81.30288696
03-03-2020,3482,109,25.16955566,80.83161163
07-03-2020,3464,4679,28.68317795,77.49256897
13-03-2020,4288,8526,19.79105377,75.16066742
28-02-2020,1931,8589,18.3742466,74.19426727
09-03-2020,3467,13770,27.09451103,81.31089783
01-03-2020,4407,13028,26.00844765,80.09998322
29-03-2020,4151,2815,27.29813194,82.4797821
16-03-2020,2335,5257,27.87977219,80.37245941
06-03-2020,4407,11782,26.17980957,80.17611694
07-03-2020,5202,10157,25.58797264,83.58188629
19-03-2020,2399,2057,25.99103165,79.1871109
28-03-2020,3498,11742,29.95742989,77.95700836
22-02-2020,2340,1351,29.18004608,78.02936554
03-03-2020,4551,145,22.36099052,82.70862579
07-03-2020,4558,10033,19.2805233,75.28762817
26-03-2020,3602,126,28.32326317,80.1813736
26-03-2020,4871,896,27.21333885,78.8740921
26-03-2020,5102,2724,29.08246231,77.91479492
17-02-2020,3464,1411,28.68296242,77.49251556
23-02-2020,4177,3157,19.26902008,75.28376007
24-02-2020,5220,14775,25.65613556,84.97101593
03-03-2020,4558,13586,19.2803688,75.28786469
05-03-2020,3836,9192,26.40078545,79.58210754
03-03-2020,2202,7225,28.72180557,77.42916107
23-01-2020,1113,1028,,
30-03-2020,5447,7834,21.94410896,79.71813202
02-03-2020,2265,2334,27.29873466,79.95903778
03-03-2020,1623,6922,12.24189854,76.54164886
08-03-2020,2326,793,28.33222198,79.49736786
17-03-2020,3970,12183,27.85518074,78.09324646
24-02-2020,3422,9391,28.74044991,77.75985718
02-03-2020,2301,2826,26.45438576,83.68263245
01-03-2020,5417,3643,28.23026466,80.27926636
02-03-2020,4815,481,29.17480469,78.93917847
24-02-2020,3469,7256,28.80854034,77.8081131
13-03-2020,5147,4862,25.54201698,81.53543091
19-03-2020,4430,14289,29.29420662,78.04728699
19-03-2020,2392,3683,26.69779396,83.70737457
17-02-2020,1169,9320,17.9500618,74.18818665
08-03-2020,1923,8660,18.43800545,74.11333466
24-03-2020,3159,1297,28.23662567,81.14719391
23-03-2020,5418,1223,27.94336319,80.45610809
26-03-2020,3839,2699,29.19402313,77.36384583
26-03-2020,2549,5401,21.03291512,75.47839355
26-03-2020,2197,3599,18.44761467,74.11319733
26-03-2020,1923,16867,18.43798256,74.11326599
25-02-2020,3157,1331,28.85227776,77.5855484
27-02-2020,3356,1792,25.79690361,81.0359726
24-02-2020,3398,1559,30.17122459,78.10826874
23-03-2020,4786,12563,29.1060009,78.58433533
22-03-2020,1009,787,16.81669235,74.49742889
16-02-2020,1010,1540,12.31916904,76.29941559
28-03-2020,3765,5254,27.79847336,77.44739532
23-03-2020,2146,21413,29.19525528,77.80883789
24-02-2020,2316,3119,25.21934891,83.37623596
22-03-2020,1028,4049,12.52525616,76.02999115
14-03-2020,3531,8633,28.72503662,77.82172394
19-02-2020,5537,6744,27.94148445,77.7590332
25-03-2020,2211,367,28.09884071,77.73830414
24-02-2020,2161,226,25.4107132,80.79499817
27-02-2020,5135,16615,27.09326935,84.09350586
18-02-2020,1210,8669,12.09731197,76.55815125
10-03-2020,1924,1625,18.45448494,74.12930298
14-03-2020,5318,1103,26.67862892,83.0200882
11-03-2020,3390,13964,29.98219872,77.95094299
24-02-2020,2267,1284,27.28396416,79.96240234
26-03-2020,3528,5346,28.55511856,77.86557007
26-03-2020,5364,16775,28.34749413,80.69247437
13-03-2020,3503,1400,26.7865963,81.23599243
26-03-2020,2348,321,25.86816406,79.61972809
26-03-2020,3359,11145,26.69683838,81.99282074
05-03-2020,3813,12894,26.3719883,80.99606323
16-03-2020,5458,14255,23.19086838,76.25108337
17-03-2020,3716,9534,26.42285919,80.3188324
